transaction_id,amount,hour_of_day,day_of_week,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_amount,is_foreign,is_weekend,velocity_last_hour,is_fraud
303005,12.94,15,6,6,0.4,3.9,0.59,0,1,1,0
303006,21.95,18,1,5,8.1,3.2,0.99,0,0,2,0
303007,12.88,8,1,5,0.0,10.3,3.16,1,0,0,0
303008,15.34,20,0,6,4.4,0.3,1.63,0,0,3,0
303009,17.87,21,1,10,11.7,0.3,1.01,0,0,1,0
303010,63.56,0,3,8,2.5,3.1,1.74,0,0,4,0
303011,64.9,8,2,6,5.2,1.5,0.92,0,0,2,0
303012,103.43,11,1,3,0.6,0.1,1.06,0,0,0,0
303013,11.0,12,0,4,6.1,0.9,0.72,0,0,3,0
303014,20.71,19,0,9,14.3,1.3,0.69,0,0,1,0
303015,26.63,7,0,6,3.9,3.6,0.89,0,0,6,0
303016,23.28,17,2,3,0.8,1.5,1.42,0,0,1,0
303017,50.07,12,3,8,1.0,1.4,1.35,0,0,3,0
303018,87.83,11,0,2,5.8,0.1,1.3,0,0,6,0
303019,71.53,9,5,6,3.2,1.6,2.12,0,1,5,0
303020,15.32,9,0,10,18.5,4.3,0.54,0,0,0,0
303021,17.61,0,0,10,0.6,0.4,1.03,0,0,2,0
303022,55.13,8,2,4,4.7,3.9,1.37,0,0,1,0
303023,164.17,9,2,8,1.2,0.8,1.6,0,0,5,0
303024,208.25,9,4,9,3.2,13.1,1.17,0,0,5,0
303025,6.33,12,1,10,0.7,4.8,0.83,0,0,0,0
303026,42.76,9,5,6,2.2,3.3,0.91,0,1,1,0
303027,105.96,16,5,3,13.5,0.9,2.41,0,1,1,0
303028,598.65,12,4,3,14.4,4.5,1.06,0,0,3,0
303029,11.06,9,5,10,5.4,9.8,1.24,0,1,1,0
303030,44.94,14,2,6,0.3,2.5,0.31,0,0,2,0
303031,90.58,10,3,10,3.2,1.2,0.63,0,0,2,0
303032,31.74,14,4,3,3.3,0.5,0.6,0,0,1,0
303033,98.23,7,3,8,1.1,0.1,0.41,0,0,3,0
303034,26.12,17,1,3,8.3,0.0,1.12,0,0,1,0
303035,59.2,15,2,1,5.2,1.7,1.3,1,0,2,0
303036,16.47,9,4,2,0.9,1.4,1.31,0,0,2,0
303037,79.72,0,0,2,8.4,6.7,1.04,0,0,1,0
303038,60.46,14,3,8,1.7,3.0,0.85,0,0,1,0
303039,31.12,17,4,3,0.5,4.3,0.53,0,0,1,0
303040,58.23,12,1,3,1.2,1.6,0.62,0,0,1,0
303041,30.77,18,6,1,2.4,4.2,0.87,0,1,2,0
303042,27.03,17,0,7,4.9,1.0,0.68,0,0,0,0
303043,10.46,14,3,4,18.1,0.7,1.23,1,0,0,0
303044,46.99,9,0,1,6.3,0.5,1.86,0,0,0,0
303045,25.88,8,1,5,1.9,0.0,1.55,0,0,1,0
303046,11.36,12,5,3,8.8,1.2,1.95,0,1,3,0
303047,28.1,21,1,10,0.4,4.1,1.21,0,0,1,0
303048,103.69,17,1,5,6.4,0.3,1.65,0,0,3,0
303049,9.21,15,3,1,0.9,3.5,0.96,0,0,3,0
303050,35.34,12,6,5,6.4,2.9,0.56,0,1,3,0
303051,130.33,8,4,7,13.5,2.6,0.44,0,0,4,0
303052,21.57,15,1,6,0.4,1.0,0.77,0,0,4,0
303053,70.88,12,4,8,3.8,2.2,1.29,0,0,2,0
303054,22.03,7,3,1,4.6,21.2,2.18,0,0,1,0
303055,58.75,13,5,6,1.7,1.4,0.55,0,1,2,0
303056,39.3,20,5,1,14.8,0.3,1.22,1,1,8,1
303057,67.05,14,2,8,1.1,1.1,0.84,0,0,3,0
303058,79.05,21,1,2,1.4,5.3,1.28,0,0,1,0
303059,70.84,9,0,6,14.5,0.3,1.41,0,0,4,0
303060,335.18,11,1,10,0.2,0.1,0.39,0,0,1,0
303061,56.96,9,2,1,5.7,6.2,1.17,0,0,3,0
303062,21.23,20,5,7,3.4,2.3,0.44,0,1,3,0
303063,171.71,17,0,6,1.9,0.7,1.18,0,0,1,0
303064,42.69,11,4,3,2.5,1.8,1.76,0,0,1,0
303065,28.19,17,0,9,7.7,3.3,1.96,0,0,2,0
303066,241.88,11,1,8,1.5,0.4,1.12,0,0,2,0
303067,54.1,10,0,9,0.7,1.4,1.45,0,0,0,0
303068,31.01,12,2,9,6.1,0.0,2.69,0,0,6,0
303069,59.88,22,1,5,2.2,9.9,1.6,0,0,0,0
303070,117.37,11,3,6,2.5,4.7,0.79,0,0,2,0
303071,9.77,15,4,5,7.9,1.2,1.62,0,0,1,0
303072,136.59,11,1,8,0.9,3.1,1.83,0,0,1,0
303073,43.39,8,2,1,6.2,2.7,2.73,0,0,1,0
303074,66.63,12,5,5,2.5,2.9,1.35,0,1,0,0
303075,44.59,16,3,10,3.5,1.6,1.5,0,0,4,0
303076,197.27,12,3,10,1.0,1.3,0.92,0,0,3,0
303077,23.25,14,6,6,5.5,2.0,1.04,0,1,1,0
303078,36.04,20,1,5,2.1,6.9,1.32,0,0,2,0
303079,33.33,8,4,1,2.0,0.3,0.82,0,0,2,0
303080,68.53,22,3,2,1.6,1.9,0.71,0,0,1,0
303081,16.67,0,0,5,2.6,3.3,2.25,0,0,4,0
303082,202.9,15,6,10,0.2,5.1,0.35,0,1,1,0
303083,7.31,16,1,6,2.2,3.2,0.48,0,0,5,0
303084,73.29,7,6,2,6.1,2.6,0.98,0,1,1,0
303085,9.28,11,3,6,1.7,10.5,0.89,1,0,4,0
303086,60.96,14,1,6,0.7,6.8,2.27,0,0,2,0
303087,14.01,8,3,4,5.1,2.2,2.5,0,0,4,0
303088,12.66,18,0,3,0.7,1.0,0.7,0,0,2,0
303089,232.24,15,1,3,3.2,1.0,0.88,0,0,1,0
303090,62.0,17,4,2,6.0,6.5,0.89,0,0,2,0
303091,192.43,12,5,7,0.2,1.2,0.6,0,1,1,0
303092,26.72,11,3,5,0.4,1.1,0.47,0,0,1,0
303093,8.86,12,1,10,0.7,3.0,0.52,1,0,4,0
303094,46.84,6,3,2,0.5,2.8,1.22,0,0,0,0
303095,18.36,10,3,1,4.1,1.5,1.18,0,0,0,0
303096,15.97,21,5,3,3.0,0.1,0.57,0,1,0,0
303097,7.45,19,2,3,4.7,3.9,1.91,0,0,2,0
303098,31.64,19,1,1,0.0,0.5,0.88,0,0,1,0
303099,35.96,6,0,3,1.3,3.2,0.61,0,0,3,0
303100,11.28,11,5,3,3.1,0.8,0.91,0,1,3,0
303101,52.52,19,3,10,1.1,2.3,0.36,0,0,0,0
303102,77.0,12,4,4,3.6,1.3,1.17,0,0,4,0
303103,1.48,15,4,4,0.3,6.0,0.8,0,0,2,0
303104,50.19,9,0,4,9.1,0.3,0.56,0,0,1,0
303105,58.59,15,6,5,9.9,5.2,1.64,0,1,2,0
303106,10.12,17,1,3,24.0,3.3,0.31,0,0,0,0
303107,69.94,14,4,2,1.5,2.7,0.82,0,0,1,0
303108,9.29,7,5,7,3.1,0.9,1.49,0,1,0,0
303109,49.86,13,0,2,5.5,2.1,1.4,0,0,1,0
303110,44.88,8,6,9,7.8,1.1,0.43,0,1,2,0
303111,14.62,14,0,10,1.6,2.8,1.17,0,0,3,0
303112,6.36,19,5,9,22.1,0.8,0.62,0,1,5,0
303113,198.15,8,6,2,3.4,4.5,0.72,0,1,2,0
303114,85.85,15,6,8,2.7,2.7,1.21,0,1,4,0
303115,138.19,17,0,7,14.6,1.3,5.41,0,0,5,0
303116,37.7,8,5,10,1.2,0.3,0.64,0,1,3,0
303117,11.3,18,3,8,0.6,1.7,0.34,0,0,2,0
303118,28.02,21,4,5,5.1,0.3,1.39,0,0,4,0
303119,32.43,13,4,3,2.0,3.9,0.42,0,0,0,0
303120,178.32,17,6,2,23.2,24.9,4.75,0,1,7,1
303121,26.33,18,0,4,0.9,2.4,0.72,0,0,3,0
303122,46.39,10,3,1,0.9,4.7,0.77,0,0,1,0
303123,16.45,12,4,2,5.1,0.1,0.93,0,0,0,0
303124,57.94,15,6,8,9.2,2.2,0.87,0,1,2,0
303125,13.38,21,3,2,3.3,1.6,1.01,0,0,0,0
303126,34.41,20,3,2,3.0,3.3,2.29,0,0,1,0
303127,21.14,10,1,1,1.4,3.2,0.86,0,0,5,0
303128,101.68,15,2,5,6.3,2.1,0.78,1,0,1,0
303129,53.05,18,1,2,1.1,1.4,0.7,0,0,3,0
303130,50.96,10,2,6,2.4,5.8,0.73,0,0,2,0
303131,52.78,17,5,8,5.6,4.5,0.68,0,1,4,0
303132,105.3,20,4,9,5.2,1.6,1.76,0,0,3,0
303133,42.51,10,3,2,5.7,9.0,0.2,0,0,0,0
303134,35.4,13,0,5,1.2,1.6,1.13,0,0,3,0
303135,40.24,10,6,6,4.4,1.0,0.5,0,1,3,0
303136,12.37,14,3,8,0.4,5.1,1.34,0,0,3,0
303137,16.15,9,2,8,4.6,0.5,1.51,0,0,2,0
303138,42.48,15,3,2,1.6,0.5,0.76,0,0,1,0
303139,38.74,15,6,6,5.5,0.9,0.44,1,1,3,0
303140,9.96,12,3,10,6.7,2.5,1.55,0,0,2,0
303141,13.13,17,6,3,2.6,4.9,1.02,0,1,3,0
303142,19.7,15,6,9,2.4,0.2,0.84,0,1,1,0
303143,3.33,14,4,9,5.8,0.1,0.77,0,0,1,0
303144,167.52,23,1,3,38.2,11.4,25.04,0,0,4,1
303145,28.44,9,0,8,2.9,1.5,1.07,0,0,3,0
303146,8.28,20,5,10,0.2,8.9,2.06,0,1,0,0
303147,42.7,8,3,5,0.8,3.0,1.42,0,0,3,0
303148,46.36,23,1,4,5.2,2.2,0.7,0,0,1,0
303149,30.46,11,3,8,5.3,10.4,0.48,0,0,0,0
303150,51.44,11,4,3,3.6,3.6,0.56,0,0,1,0
303151,48.67,15,5,8,0.3,0.1,0.69,0,1,2,0
303152,44.9,4,0,2,2.5,0.2,0.69,0,0,5,0
303153,28.17,11,3,9,3.6,4.6,0.63,0,0,1,0
303154,312.76,13,5,1,1.0,5.0,1.67,0,1,0,0
303155,37.13,9,0,6,1.0,1.2,1.56,0,0,1,0
303156,20.91,18,1,6,3.3,2.5,0.62,0,0,5,0
303157,21.65,19,2,8,0.8,3.1,1.82,0,0,1,0
303158,23.19,16,3,5,4.6,0.8,1.72,0,0,0,0
303159,26.27,3,6,3,10.5,2.4,0.99,0,1,0,0
303160,5.21,8,5,1,7.7,5.7,0.76,0,1,2,0
303161,17.39,19,1,1,8.6,1.1,0.85,0,0,1,0
303162,30.68,8,4,2,0.5,3.3,0.93,0,0,2,0
303163,6.91,13,1,1,11.8,0.6,0.71,0,0,0,0
303164,39.24,16,1,2,3.1,1.4,0.7,0,0,2,0
303165,29.85,16,2,9,1.1,5.1,0.61,0,0,1,0
303166,7.7,21,2,9,1.6,0.0,1.25,0,0,2,0
303167,36.01,11,0,3,5.1,1.0,0.84,0,0,0,0
303168,18.79,14,0,1,1.4,7.7,1.33,0,0,3,0
303169,28.6,8,2,3,1.1,1.3,1.38,0,0,4,0
303170,28.38,13,4,4,0.0,1.2,1.05,0,0,5,0
303171,39.12,15,2,3,3.7,1.3,0.64,0,0,0,0
303172,38.59,17,3,8,1.3,8.8,1.09,0,0,2,0
303173,20.12,13,5,5,0.2,3.2,1.22,0,1,2,0
303174,33.1,12,2,6,14.2,3.4,1.82,0,0,3,0
303175,51.97,0,4,9,3.9,0.9,0.77,0,0,1,0
303176,13.81,15,3,10,3.8,7.0,0.5,0,0,2,0
303177,332.01,17,2,5,6.4,3.4,0.9,0,0,2,0
303178,57.51,10,6,6,4.6,1.6,0.93,0,1,2,0
303179,19.59,9,5,2,1.0,1.3,0.4,0,1,3,0
303180,17.51,10,1,4,1.0,2.6,0.72,0,0,3,0
303181,24.31,11,3,5,0.9,11.4,0.35,0,0,5,0
303182,3390.34,22,2,2,23.7,2.5,1.81,0,0,11,1
303183,62.37,11,1,8,9.1,3.9,1.5,0,0,0,0
303184,21.06,13,0,4,0.5,2.2,1.38,0,0,2,0
303185,16.22,15,3,3,6.2,0.7,1.05,0,0,1,0
303186,55.92,14,2,3,6.2,1.7,1.13,0,0,4,0
303187,25.98,11,5,1,5.1,9.1,1.13,0,1,3,0
303188,5.91,10,1,7,0.3,1.4,1.06,0,0,2,0
303189,21.0,20,4,3,2.6,1.6,1.45,0,0,1,0
303190,37.25,9,4,7,2.6,5.6,0.47,0,0,3,0
303191,51.42,21,2,2,23.0,0.7,1.8,0,0,3,0
303192,191.82,11,3,1,9.1,7.6,0.46,0,0,1,0
303193,3.53,19,3,3,1.4,0.5,0.93,0,0,2,0
303194,95.76,17,3,5,6.9,4.5,1.49,0,0,0,0
303195,19.82,15,2,3,4.0,0.2,1.26,0,0,0,0
303196,418.87,17,2,3,9.2,9.2,1.35,0,0,2,0
303197,13.45,23,6,6,1.0,0.7,0.58,0,1,1,0
303198,161.39,1,4,3,10.0,15.3,2.95,0,0,4,1
303199,21.48,11,4,5,1.8,0.8,1.45,0,0,1,0
303200,25.15,15,6,8,6.4,0.2,0.32,0,1,0,0
303201,29.83,19,0,10,12.6,3.6,0.5,0,0,5,0
303202,7.88,14,0,7,4.8,5.8,0.9,0,0,2,0
303203,63.56,18,0,9,0.5,0.0,0.77,0,0,1,0
303204,19.22,8,1,5,1.6,5.4,0.92,1,0,1,0
303205,178.82,13,3,8,1.0,9.6,0.73,0,0,3,0
303206,10.86,10,5,9,0.7,2.0,0.82,0,1,3,0
303207,15.27,19,1,4,3.4,2.6,0.64,0,0,1,0
303208,13.46,10,0,2,2.7,0.6,0.81,0,0,2,0
303209,17.22,5,5,2,9.1,0.4,2.1,0,1,3,0
303210,14.43,21,0,8,11.8,0.2,1.17,0,0,2,0
303211,114.97,12,1,4,2.1,3.5,1.53,0,0,4,0
303212,9.44,15,1,10,3.5,0.6,1.19,0,0,4,0
303213,32.23,21,1,5,2.0,1.0,2.09,0,0,1,0
303214,10.3,17,3,7,16.5,1.5,1.02,0,0,1,0
303215,78.5,13,5,3,2.1,1.6,0.82,1,1,1,0
303216,100.02,6,1,1,2.7,0.4,1.57,0,0,1,0
303217,165.6,15,1,5,0.9,1.5,0.99,0,0,1,0
303218,40.42,11,1,2,5.8,2.2,1.21,0,0,0,0
303219,37.6,12,3,7,1.2,0.2,1.04,0,0,0,0
303220,24.37,11,2,8,1.9,1.3,1.0,0,0,2,0
303221,38.75,11,3,7,13.2,7.3,2.67,0,0,1,0
303222,50.73,12,4,5,0.6,9.4,0.8,0,0,1,0
303223,6.59,21,1,4,2.6,0.8,3.37,0,0,4,0
303224,17.51,7,0,2,1.1,1.1,0.77,0,0,3,0
303225,172.68,19,3,9,2.6,3.5,0.99,0,0,5,0
303226,134.8,20,3,1,10.3,11.1,11.23,0,0,1,1
303227,412.21,21,0,8,2.6,9.2,1.62,0,0,0,0
303228,9.32,10,6,6,0.6,2.0,0.68,1,1,0,0
303229,25.95,17,3,7,2.4,0.7,0.44,0,0,2,0
303230,43.06,13,4,7,4.4,1.6,0.43,0,0,3,0
303231,38.77,22,3,7,6.5,1.4,1.1,0,0,1,0
303232,34.47,15,5,4,5.5,1.7,1.72,0,1,4,0
303233,140.11,19,3,8,10.1,0.4,0.76,0,0,2,0
303234,45.56,19,6,2,3.9,0.2,2.41,0,1,1,0
303235,114.98,20,4,6,1.4,0.8,1.18,0,0,2,0
303236,35.67,13,4,1,8.3,2.8,1.23,0,0,4,0
303237,15.11,22,0,4,2.0,0.5,1.38,0,0,4,0
303238,59.08,18,3,1,0.5,0.9,1.48,0,0,3,0
303239,13.49,17,4,4,8.9,5.1,1.69,0,0,1,0
303240,72.66,20,5,1,13.6,0.6,1.97,0,1,2,0
303241,26.38,10,5,6,7.7,4.9,0.9,0,1,1,0
303242,81.8,14,3,8,9.6,1.8,0.78,0,0,2,0
303243,17.23,16,3,1,0.7,3.1,0.82,0,0,2,0
303244,4.98,13,5,10,1.4,4.9,0.45,0,1,1,0
303245,19.62,11,3,6,2.3,0.6,0.91,0,0,3,0
303246,41.04,17,1,9,1.4,7.4,1.31,0,0,3,0
303247,40.44,8,2,3,2.5,5.6,1.41,0,0,3,0
303248,287.63,13,5,10,2.8,4.1,0.75,0,1,2,0
303249,20.6,14,0,8,13.6,3.1,0.72,0,0,3,0
303250,25.46,17,1,9,6.2,0.1,0.45,0,0,3,0
303251,25.77,0,2,2,10.6,0.8,0.94,0,0,2,0
303252,43.38,14,5,7,6.7,0.2,1.93,0,1,0,0
303253,134.95,9,1,4,11.0,1.6,0.86,1,0,2,0
303254,31.95,16,0,2,11.8,2.8,1.61,1,0,1,0
303255,11.27,14,5,8,6.9,5.5,0.89,0,1,3,0
303256,30.06,19,6,3,1.3,5.4,0.88,0,1,3,0
303257,27.85,19,5,7,4.3,3.6,0.73,0,1,1,0
303258,40.24,11,6,4,0.9,6.0,1.95,0,1,1,0
303259,20.74,9,2,4,0.2,1.6,0.43,0,0,2,0
303260,72.99,18,3,3,0.6,1.0,1.19,0,0,1,0
303261,30.51,13,3,4,10.3,3.5,1.4,0,0,2,0
303262,33.98,11,4,6,3.7,9.8,1.41,0,0,2,0
303263,38.6,16,0,9,1.4,5.2,0.47,0,0,3,0
303264,10.99,10,2,3,1.6,2.7,0.8,0,0,2,0
303265,29.51,8,1,5,16.7,2.1,0.93,0,0,1,0
303266,47.43,22,5,9,0.6,0.8,0.89,0,1,1,0
303267,76.12,7,1,3,1.6,1.3,1.22,0,0,0,0
303268,98.7,11,2,7,0.4,7.2,0.48,0,0,0,0
303269,67.67,22,6,5,4.0,7.0,1.51,0,1,3,0
303270,41.68,16,0,5,0.3,2.2,1.06,0,0,1,0
303271,72.53,7,1,3,2.3,1.5,0.87,0,0,3,0
303272,43.11,15,4,8,10.4,0.1,1.84,0,0,2,0
303273,29.69,13,3,8,3.5,7.3,0.85,0,0,2,0
303274,38.75,11,2,5,1.8,6.2,0.84,0,0,1,0
303275,185.07,23,0,7,59.8,0.4,0.98,1,0,3,1
303276,66.04,9,3,2,2.7,4.3,1.51,0,0,0,0
303277,46.18,16,6,4,1.9,0.1,0.73,0,1,2,0
303278,11.9,20,5,4,3.5,1.5,1.16,0,1,1,0
303279,13.85,20,0,2,0.9,12.8,1.65,0,0,2,0
303280,54.8,17,5,4,1.8,0.9,1.34,0,1,0,0
303281,162.14,16,6,6,0.1,5.4,0.39,0,1,1,0
303282,36.83,20,2,10,17.8,1.2,0.79,0,0,1,0
303283,24.85,8,5,10,3.3,4.6,0.71,0,1,3,0
303284,29.37,8,6,9,0.8,5.1,0.76,0,1,2,0
303285,8.9,14,3,7,4.3,0.8,0.81,0,0,0,0
303286,35.23,14,0,9,2.4,3.0,1.29,0,0,3,0
303287,25.81,14,0,2,0.2,1.8,1.7,0,0,0,0
303288,10.01,12,3,10,4.3,8.6,1.15,0,0,3,0
303289,20.96,19,6,9,11.2,0.4,0.52,0,1,1,0
303290,34.38,14,6,10,2.7,1.2,0.99,0,1,3,0
303291,53.51,8,0,4,6.1,1.4,1.22,1,0,1,0
303292,82.5,9,5,2,5.1,0.5,0.74,0,1,1,0
303293,17.2,17,0,2,11.2,0.5,1.38,0,0,3,0
303294,33.72,15,5,7,3.3,1.7,1.27,0,1,0,0
303295,39.79,14,0,5,16.7,2.5,2.48,0,0,0,0
303296,74.16,12,6,10,0.6,0.4,0.54,0,1,0,0
303297,83.84,11,2,1,0.8,0.4,0.51,0,0,2,0
303298,7.93,13,4,10,1.0,0.5,0.84,0,0,0,0
303299,72.35,14,5,1,12.0,2.2,1.52,0,1,2,0
303300,72.56,19,0,5,7.3,0.8,1.09,0,0,3,0
303301,39.85,7,0,2,10.4,1.5,0.55,0,0,1,0
303302,308.87,11,5,2,6.1,1.6,0.91,0,1,0,0
303303,29.6,20,0,10,32.1,6.3,0.52,0,0,2,0
303304,6.8,19,6,4,1.4,0.0,0.56,0,1,2,0
303305,150.44,18,5,9,6.5,0.2,1.33,0,1,1,0
303306,41.47,11,2,1,2.2,22.8,1.03,0,0,0,0
303307,24.01,19,3,8,4.4,6.1,2.82,0,0,0,0
303308,54.88,13,0,3,0.5,3.2,0.54,0,0,2,0
303309,7.16,19,0,2,1.0,2.0,1.78,0,0,0,0
303310,155.64,21,5,7,33.2,66.9,3.22,0,1,6,1
303311,36.74,9,4,6,1.1,8.2,1.21,0,0,1,0
303312,9.12,2,0,4,5.7,0.3,0.85,0,0,3,0
303313,32.92,21,2,5,1.5,6.7,0.54,0,0,2,0
303314,15.14,23,3,5,1.1,10.6,1.32,0,0,3,0
303315,29.46,10,3,2,7.5,2.6,0.56,0,0,2,0
303316,520.72,10,2,8,3.3,1.2,0.86,0,0,2,0
303317,125.87,21,6,6,1.1,2.9,1.93,0,1,3,0
303318,33.95,12,4,3,4.6,1.2,0.66,0,0,0,0
303319,16.52,16,5,7,16.5,4.8,1.08,0,1,4,0
303320,29.68,12,3,2,1.0,5.7,0.71,0,0,2,0
303321,180.27,17,5,3,1.3,7.2,0.97,0,1,2,0
303322,25.46,12,2,5,0.9,2.2,0.92,0,0,3,0
303323,91.96,18,2,7,4.9,0.6,1.58,0,0,1,0
303324,39.38,14,1,9,2.0,4.4,0.54,0,0,1,0
303325,10.54,13,0,6,0.8,0.3,1.45,0,0,0,0
303326,134.35,18,1,7,0.4,0.9,0.96,0,0,2,0
303327,14.83,15,3,8,2.1,0.4,1.34,0,0,1,0
303328,139.95,14,0,8,5.4,0.5,0.49,0,0,1,0
303329,16.93,23,6,1,13.8,2.2,0.56,0,1,2,0
303330,30.6,17,3,8,9.5,2.9,0.56,0,0,1,0
303331,6.09,11,2,3,4.3,0.3,0.95,0,0,4,0
303332,39.13,20,0,3,5.5,0.1,0.9,0,0,3,0
303333,110.12,14,0,2,4.8,3.2,1.13,0,0,4,0
303334,28.03,9,2,7,13.7,2.8,0.77,0,0,2,0
303335,46.5,6,3,5,1.2,1.5,1.36,0,0,5,0
303336,47.46,18,5,8,0.1,0.4,1.02,0,1,1,0
303337,16.73,17,3,10,0.7,0.6,0.77,0,0,4,0
303338,12.65,12,1,4,1.2,0.8,2.52,0,0,1,0
303339,5.77,10,6,5,5.1,1.7,1.69,0,1,6,0
303340,404.54,22,6,5,0.5,3.2,1.37,1,1,2,0
303341,13.74,22,5,8,1.3,0.2,0.66,0,1,0,0
303342,50.63,15,2,6,6.5,3.3,0.35,0,0,2,0
303343,31.32,11,6,7,11.5,4.6,1.05,1,1,3,0
303344,14.25,1,0,8,2.5,1.0,0.77,1,0,2,0
303345,28.68,22,3,1,2.2,0.6,0.92,0,0,2,0
303346,24.04,10,6,4,6.9,0.7,1.01,0,1,3,0
303347,20.14,20,6,5,2.3,2.0,0.43,0,1,2,0
303348,9.94,1,4,6,0.4,10.8,1.32,0,0,3,0
303349,225.56,20,6,6,4.5,3.1,0.84,0,1,0,0
303350,132.27,13,1,5,6.2,0.1,0.48,0,0,1,0
303351,159.58,13,3,4,3.6,0.5,1.42,0,0,3,0
303352,1068.32,16,4,8,47.6,26.4,5.21,1,0,8,1
303353,13.89,17,3,4,0.1,0.6,1.72,0,0,0,0
303354,12.5,0,2,9,4.5,1.5,0.71,0,0,5,0
303355,26.89,9,4,4,1.1,0.5,0.95,0,0,2,0
303356,5.53,8,2,7,4.5,0.1,1.14,0,0,1,0
303357,57.38,8,3,9,0.3,0.4,0.58,0,0,3,0
303358,4.34,17,3,2,2.8,6.2,2.03,0,0,1,0
303359,11.15,8,4,5,1.8,0.1,0.71,0,0,0,0
303360,76.49,13,1,6,3.4,13.2,0.36,0,0,2,0
303361,100.13,18,3,8,3.0,6.0,0.74,0,0,1,0
303362,93.46,17,1,7,6.4,2.0,1.98,0,0,0,0
303363,37.13,19,1,3,0.2,0.5,1.61,0,0,3,0
303364,17.62,12,5,3,0.1,4.5,0.72,0,1,1,0
303365,12.46,10,5,5,0.4,1.0,0.54,0,1,2,0
303366,21.51,12,4,5,18.6,6.9,1.61,0,0,5,0
303367,17.87,14,5,8,11.4,0.3,0.53,0,1,2,0
303368,26.49,21,0,7,6.2,5.1,0.95,0,0,1,0
303369,15.89,11,1,1,10.8,2.9,0.7,0,0,1,0
303370,86.91,21,2,7,2.5,0.4,0.82,0,0,3,0
303371,11.05,13,2,9,7.8,2.5,1.25,0,0,1,0
303372,56.92,12,5,7,5.2,31.7,0.79,0,1,1,0
303373,23.65,12,2,4,0.9,4.8,2.21,0,0,3,0
303374,30.95,10,1,6,0.2,3.1,1.01,0,0,1,0
303375,25.89,13,1,5,5.1,0.2,0.65,0,0,0,0
303376,22.96,6,6,7,12.1,1.3,0.5,0,1,0,0
303377,22.46,17,1,1,8.9,2.5,2.04,1,0,2,0
303378,17.7,17,4,1,0.3,0.6,0.97,0,0,4,0
303379,58.1,22,1,6,3.1,3.4,0.54,0,0,2,0
303380,74.89,9,5,1,0.7,3.7,0.32,0,1,1,0
303381,43.67,14,1,4,1.3,0.0,0.74,0,0,5,0
303382,9.05,10,0,1,1.5,2.6,0.66,0,0,0,0
303383,25.88,10,1,3,19.9,3.2,1.25,0,0,1,0
303384,8.85,11,0,1,1.7,0.8,0.74,0,0,5,0
303385,69.83,12,1,2,3.5,3.0,4.16,0,0,3,0
303386,39.05,12,3,10,4.8,4.6,1.7,0,0,6,0
303387,42.75,21,3,9,6.6,5.0,1.45,0,0,0,0
303388,4.0,14,0,10,7.7,1.2,0.93,0,0,5,0
303389,19.77,14,5,4,0.0,0.3,0.91,0,1,2,0
303390,150.87,5,5,7,0.9,2.5,1.35,0,1,5,0
303391,31.57,15,3,7,0.4,5.8,1.33,0,0,1,0
303392,123.1,14,5,3,1.4,0.8,2.7,0,1,0,0
303393,84.01,10,2,10,1.0,3.3,1.77,0,0,1,0
303394,20.89,12,6,1,4.2,4.6,0.92,0,1,1,0
303395,10.64,9,5,10,2.7,3.2,1.28,0,1,2,0
303396,26.53,7,4,6,2.2,1.6,2.29,0,0,1,0
303397,8.58,17,2,1,3.2,0.3,1.64,0,0,2,0
303398,30.13,17,6,1,8.7,0.7,1.29,0,1,1,0
303399,4.24,14,0,9,1.1,4.6,0.89,0,0,1,0
303400,27.41,11,4,9,3.1,0.1,1.15,0,0,0,0
303401,12.32,18,4,9,11.5,4.5,0.48,0,0,3,0
303402,2.63,17,0,2,15.5,5.3,0.69,0,0,0,0
303403,34.69,14,0,1,17.3,0.2,0.63,0,0,5,0
303404,18.8,13,1,2,4.5,2.4,0.34,0,0,2,0
303405,54.16,14,2,2,0.7,1.7,0.57,0,0,2,0
303406,33.73,19,5,1,13.7,9.3,0.5,0,1,2,0
303407,81.76,7,0,6,0.7,0.3,0.78,0,0,1,0
303408,28.48,21,5,9,13.7,5.5,0.68,0,1,5,0
303409,40.31,18,0,7,0.7,3.5,1.43,0,0,1,0
303410,53.9,23,3,7,0.5,2.7,0.48,0,0,3,0
303411,257.05,19,4,8,3.4,2.5,0.64,0,0,1,0
303412,32.12,11,0,2,0.8,3.9,0.95,0,0,4,0
303413,83.25,23,1,8,10.9,2.1,0.87,0,0,0,0
303414,4.6,16,1,4,3.5,0.7,0.56,0,0,3,0
303415,15.67,13,4,2,4.3,5.2,1.14,0,0,2,0
303416,18.85,16,3,1,13.0,9.8,0.98,0,0,1,0
303417,41.13,10,5,2,0.8,2.3,1.38,1,1,3,0
303418,14.64,0,6,4,2.9,0.8,1.48,0,1,1,0
303419,55.81,16,1,6,3.3,0.7,0.81,0,0,3,0
303420,29.18,21,3,10,2.8,7.6,0.83,0,0,1,0
303421,43.45,11,1,8,2.0,3.4,1.0,0,0,2,0
303422,12.99,12,4,4,2.9,4.8,1.69,0,0,1,0
303423,6.34,15,0,7,4.4,3.7,1.59,0,0,0,0
303424,18.19,19,6,8,0.5,1.2,2.02,0,1,1,0
303425,165.67,20,4,3,4.5,1.5,0.63,0,0,2,0
